image_id,product_id,dataset_source,category,clean_caption,path,partition
WOMEN-Tees_Tanks-id_00002969-09_1_front,id_00002969,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the person is wearing a tank tank top with solid color patterns the tank top is with cotton fabric the person wears a three point shorts the shorts are with denim fabric and solid color patterns the person wears a ring,WOMEN-Tees_Tanks-id_00002969-09_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00002969-10_1_front,id_00002969,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this person wears a tank tank shirt with pure color patterns the tank shirt is with cotton fabric the pants this person wears is of three point length the pants are with denim fabric and pure color patterns,WOMEN-Tees_Tanks-id_00002969-10_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00002974-02_1_front,id_00002974,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has short sleeves cotton fabric and floral patterns it has a round neckline there is an accessory on her wrist there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00002974-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00002981-04_1_front,id_00002981,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has sleeves cut off cotton fabric and solid color patterns it has a crew neckline the lower clothing is of three point length the fabric is denim and it has solid color patterns the lady wears a belt,WOMEN-Tees_Tanks-id_00002981-04_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00002981-05_1_front,id_00002981,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this person wears a tank tank shirt with solid color patterns and a three point pants the tank shirt is with cotton fabric the neckline of the tank shirt is crew the pants are with denim fabric and pure color patterns there is an accessory in his her neck there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00002981-05_1_front.jpg,query
WOMEN-Tees_Tanks-id_00002988-02_1_front,id_00002988,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the person wears a sleeveless tank shirt with pure color patterns the tank shirt is with cotton fabric the shorts the person wears is of three point length the shorts are with denim fabric and pure color patterns there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00002988-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003000-02_1_front,id_00003000,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has medium sleeves cotton fabric and other patterns it has a crew neckline the lower clothing is of three point length the fabric is leather and it has pure color patterns this lady has neckwear the person wears leggings there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003000-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003001-02_1_front,id_00003001,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the lady wears a sleeveless tank top with floral patterns the tank top is with cotton fabric and its neckline is suspenders there is a ring on her finger there is an accessory on her wrist the female has neckwear,WOMEN-Tees_Tanks-id_00003001-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003002-04_1_front,id_00003002,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this person wears a short sleeve shirt with pure color patterns and a three point pants the shirt is with cotton fabric the neckline of the shirt is crew the pants are with cotton fabric and graphic patterns this person is wearing a ring on her finger there is an accessory on her wrist there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00003002-04_1_front.jpg,query
WOMEN-Tees_Tanks-id_00003002-06_1_front,id_00003002,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this female is wearing a short sleeve t shirt with solid color patterns the t shirt is with cotton fabric it has a round neckline this female wears a three point pants the pants are with cotton fabric and graphic patterns there is an accessory on her wrist there is an accessory in his her neck there is a ring on her finger,WOMEN-Tees_Tanks-id_00003002-06_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003002-07_1_front,id_00003002,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this woman wears a short sleeve t shirt with pure color patterns the t shirt is with cotton fabric it has a round neckline the shorts this woman wears is of three point length the shorts are with cotton fabric and graphic patterns there is an accessory on her wrist this female is wearing a ring on her finger there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00003002-07_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003006-02_1_front,id_00003006,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the shirt this lady wears has medium sleeves and its fabric is cotton the pattern of it is solid color it has a crew neckline this lady wears a three point shorts with cotton fabric and solid color patterns there is an accessory in his her neck the lady is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003006-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003006-03_1_front,id_00003006,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the shirt this female wears has long sleeves and its fabric is cotton the pattern of it is pure color it has a round neckline this female wears a three point pants with leather fabric and solid color patterns this lady is wearing a belt there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00003006-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003021-02_1_front,id_00003021,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the tank shirt the person wears has no sleeves and its fabric is chiffon the pattern of it is graphic it has a round neckline there is a ring on her finger,WOMEN-Tees_Tanks-id_00003021-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003031-02_1_front,id_00003031,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady is wearing a tank tank shirt with graphic patterns the tank shirt is with cotton fabric it has a suspenders neckline the lady has a hat in her head,WOMEN-Tees_Tanks-id_00003031-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003037-03_1_front,id_00003037,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the person wears a sleeveless tank top with complicated patterns the tank top is with cotton fabric the neckline of the tank top is crew this lady is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003037-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003037-04_1_front,id_00003037,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the tank top the lady wears has no sleeves and it is with cotton fabric and complicated patterns the neckline of the tank top is crew the lady wears a three point pants with denim fabric and pure color patterns the female is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003037-04_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003043-03_1_front,id_00003043,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has sleeves cut off cotton fabric and graphic patterns the lower clothing is of three point length the fabric is denim and it has solid color patterns there is an accessory on her wrist this lady wears a ring,WOMEN-Tees_Tanks-id_00003043-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003048-01_1_front,id_00003048,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her shirt has short sleeves cotton fabric and graphic patterns it has a crew neckline the person wears a three point pants the pants are with cotton fabric and floral patterns the lady wears a ring,WOMEN-Tees_Tanks-id_00003048-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003052-03_1_front,id_00003052,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this female is wearing a tank tank shirt with graphic patterns the tank shirt is with cotton fabric it has a round neckline the shorts this female wears is of three point length the shorts are with denim fabric and solid color patterns the female has neckwear this lady wears a ring,WOMEN-Tees_Tanks-id_00003052-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003055-02_1_front,id_00003055,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has no sleeves cotton fabric and graphic patterns the neckline of it is suspenders this woman wears a ring there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003055-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003068-01_1_front,id_00003068,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her tank shirt has sleeves cut off cotton fabric and solid color patterns it has a round neckline there is an accessory on her wrist this female is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003068-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003068-03_1_front,id_00003068,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady is wearing a tank tank top with solid color patterns the tank top is with cotton fabric the pants this lady wears is of three point length the pants are with denim fabric and pure color patterns,WOMEN-Tees_Tanks-id_00003068-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003084-01_1_front,id_00003084,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this female is wearing a long sleeve sweater with pure color patterns and a three point pants the sweater is with cotton fabric and its neckline is crew the pants are with chiffon fabric and pure color patterns there is an accessory on her wrist the female wears a ring,WOMEN-Tees_Tanks-id_00003084-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003093-01_1_front,id_00003093,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady is wearing a tank tank shirt with graphic patterns the tank shirt is with cotton fabric and its neckline is crew this lady wears a three point shorts the shorts are with cotton fabric and solid color patterns this person is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003093-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003095-01_1_front,id_00003095,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her shirt has short sleeves cotton fabric and solid color patterns the neckline of it is round there is a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003095-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003105-02_1_front,id_00003105,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her shirt has medium sleeves chiffon fabric and floral patterns it has a crew neckline the female is wearing a ring on her finger there is an accessory on her wrist there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00003105-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003107-02_1_front,id_00003107,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her shirt has long sleeves cotton fabric and solid color patterns it has a v shape neckline this person wears a three point shorts the shorts are with cotton fabric and pure color patterns the female has neckwear this female wears a ring,WOMEN-Tees_Tanks-id_00003107-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003114-02_1_front,id_00003114,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this woman is wearing a long sleeve sweater with stripe patterns the sweater is with cotton fabric and its neckline is stand the shorts this woman wears is of three point length the shorts are with cotton fabric and pure color patterns the lady is wearing a pair of socks,WOMEN-Tees_Tanks-id_00003114-02_1_front.jpg,query
WOMEN-Tees_Tanks-id_00003114-03_1_front,id_00003114,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this woman wears a long sleeve sweater with striped patterns and a three point shorts the sweater is with cotton fabric the neckline of the sweater is stand the shorts are with cotton fabric and pure color patterns,WOMEN-Tees_Tanks-id_00003114-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003114-04_1_front,id_00003114,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this woman wears a long sleeve shirt with stripe patterns and a long pants the shirt is with cotton fabric the neckline of the shirt is stand the pants are with denim fabric and pure color patterns,WOMEN-Tees_Tanks-id_00003114-04_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003114-05_1_front,id_00003114,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this woman is wearing a long sleeve sweater with striped patterns and a three point pants the sweater is with cotton fabric and its neckline is stand the pants are with cotton fabric and solid color patterns the person is wearing leggings,WOMEN-Tees_Tanks-id_00003114-05_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003114-06_1_front,id_00003114,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the female is wearing a long sleeve shirt with striped patterns and a three point shorts the shirt is with cotton fabric the neckline of the shirt is stand the shorts are with denim fabric and solid color patterns,WOMEN-Tees_Tanks-id_00003114-06_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003116-02_1_front,id_00003116,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the lady is wearing a short sleeve shirt with floral patterns the shirt is with cotton fabric and its neckline is crew there is a ring on her finger there is an accessory on her wrist there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00003116-02_1_front.jpg,query
WOMEN-Tees_Tanks-id_00003116-03_1_front,id_00003116,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this female wears a short sleeve shirt with floral patterns the shirt is with cotton fabric it has a round neckline the person has neckwear this woman wears a ring there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003116-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003117-01_1_front,id_00003117,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this female wears a tank tank shirt with solid color patterns and a three point pants the tank shirt is with cotton fabric and its neckline is crew the pants are with denim fabric and solid color patterns there is an accessory on her wrist this person wears a ring this woman has neckwear,WOMEN-Tees_Tanks-id_00003117-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003119-01_1_front,id_00003119,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has medium sleeves cotton fabric and pure color patterns the neckline of it is crew the lower clothing is of three point length the fabric is denim and it has solid color patterns,WOMEN-Tees_Tanks-id_00003119-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003124-02_1_front,id_00003124,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has long sleeves cotton fabric and floral patterns it has a crew neckline,WOMEN-Tees_Tanks-id_00003124-02_1_front.jpg,query
WOMEN-Tees_Tanks-id_00003124-03_1_front,id_00003124,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this person is wearing a medium sleeve shirt with floral patterns the shirt is with cotton fabric and its neckline is round there is an accessory on her wrist there is a ring on her finger,WOMEN-Tees_Tanks-id_00003124-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003127-03_1_front,id_00003127,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady is wearing a tank tank shirt with complicated patterns and a three point pants the tank shirt is with cotton fabric the neckline of the tank shirt is crew the pants are with denim fabric and pure color patterns there is an accessory in his her neck there is an accessory on her wrist there is a ring on her finger,WOMEN-Tees_Tanks-id_00003127-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003137-04_1_front,id_00003137,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the sweater this person wears has long sleeves and its fabric is cotton the pattern of it is solid color it has a crew neckline this female wears a ring the lady has neckwear,WOMEN-Tees_Tanks-id_00003137-04_1_front.jpg,query
WOMEN-Tees_Tanks-id_00003137-06_1_front,id_00003137,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this woman wears a long sleeve sweater with pure color patterns the sweater is with cotton fabric and its neckline is crew there is a ring on her finger there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00003137-06_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003154-03_1_front,id_00003154,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the sweater this female wears has long sleeves and it is with cotton fabric and other patterns the neckline of the sweater is crew there is a ring on her finger,WOMEN-Tees_Tanks-id_00003154-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003157-01_1_front,id_00003157,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her shirt has short sleeves cotton fabric and pure color patterns the neckline of it is crew this lady is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003157-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003158-01_1_front,id_00003158,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has short sleeves cotton fabric and graphic patterns the neckline of it is round the lower clothing is of three point length the fabric is denim and it has complicated patterns there is an accessory on her wrist there is a ring on her finger,WOMEN-Tees_Tanks-id_00003158-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003160-04_1_front,id_00003160,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has medium sleeves cotton fabric and solid color patterns the neckline of it is round the lady wears a ring,WOMEN-Tees_Tanks-id_00003160-04_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003172-01_1_front,id_00003172,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has short sleeves cotton fabric and pure color patterns it has a crew neckline the lower clothing is of three point length the fabric is chiffon and it has pure color patterns this lady is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003172-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003173-01_1_front,id_00003173,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady wears a short sleeve shirt with pure color patterns the shirt is with cotton fabric the neckline of the shirt is round this female is wearing a ring on her finger there is clothing on her waist,WOMEN-Tees_Tanks-id_00003173-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003173-02_1_front,id_00003173,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the lady is wearing a short sleeve t shirt with solid color patterns the t shirt is with cotton fabric it has a crew neckline this woman wears a ring,WOMEN-Tees_Tanks-id_00003173-02_1_front.jpg,query
WOMEN-Tees_Tanks-id_00003179-03_1_front,id_00003179,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her sweater has long sleeves cotton fabric and pure color patterns the neckline of it is round the female wears a long pants the pants are with other fabric and pure color patterns the person has neckwear this person wears a ring there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003179-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003181-01_1_front,id_00003181,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady is wearing a sleeveless tank shirt with solid color patterns the tank shirt is with cotton fabric this lady wears a three point shorts the shorts are with denim fabric and pure color patterns there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003181-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003181-02_1_front,id_00003181,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has no sleeves cotton fabric and pure color patterns,WOMEN-Tees_Tanks-id_00003181-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003185-02_1_front,id_00003185,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the t shirt this lady wears has short sleeves its fabric is cotton and it has graphic patterns the t shirt has a crew neckline there is an accessory on her wrist the lady wears a ring,WOMEN-Tees_Tanks-id_00003185-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003186-01_1_front,id_00003186,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the female wears a short sleeve shirt with graphic patterns the shirt is with cotton fabric it has a crew neckline the pants the female wears is of three point length the pants are with cotton fabric and floral patterns there is an accessory on her wrist there is a ring on her finger there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00003186-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003187-04_1_front,id_00003187,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the person wears a short sleeve t shirt with graphic patterns and a three point shorts the t shirt is with cotton fabric the neckline of the t shirt is crew the shorts are with denim fabric and pure color patterns there is an accessory on her wrist there is an accessory in his her neck the lady wears a ring,WOMEN-Tees_Tanks-id_00003187-04_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003187-05_1_front,id_00003187,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the female wears a short sleeve t shirt with graphic patterns and a three point shorts the t shirt is with cotton fabric and its neckline is crew the shorts are with denim fabric and pure color patterns the lady wears a ring this lady is wearing a hat this female has neckwear there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003187-05_1_front.jpg,query
WOMEN-Tees_Tanks-id_00003194-01_1_front,id_00003194,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the shirt this person wears has short sleeves and it is with cotton fabric and solid color patterns this person wears a three point shorts with denim fabric and solid color patterns the female has neckwear,WOMEN-Tees_Tanks-id_00003194-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003194-02_1_front,id_00003194,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the person wears a short sleeve shirt with pure color patterns and three point pants the shirt is with cotton fabric the pants are with denim fabric and solid color patterns there is a hat in her head there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00003194-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003196-05_1_front,id_00003196,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the female is wearing a long sleeve shirt with solid color patterns the shirt is with cotton fabric it has a crew neckline the female wears a ring there is an accessory in his her neck,WOMEN-Tees_Tanks-id_00003196-05_1_front.jpg,query
WOMEN-Tees_Tanks-id_00003196-06_1_front,id_00003196,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the person is wearing a long sleeve shirt with solid color patterns the shirt is with cotton fabric it has a crew neckline this female wears a ring,WOMEN-Tees_Tanks-id_00003196-06_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003204-01_1_front,id_00003204,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the female wears a tank tank top with graphic patterns the tank top is with cotton fabric it has a round neckline the pants the female wears is of three point length the pants are with denim fabric and solid color patterns,WOMEN-Tees_Tanks-id_00003204-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003211-02_1_front,id_00003211,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has short sleeves cotton fabric and pure color patterns it has a crew neckline there is an accessory on her wrist there is a ring on her finger,WOMEN-Tees_Tanks-id_00003211-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003223-01_1_front,id_00003223,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the tank shirt this female wears has sleeves cut off and it is with cotton fabric and pure color patterns the neckline of the tank shirt is v shape there is a ring on her finger,WOMEN-Tees_Tanks-id_00003223-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003226-03_1_front,id_00003226,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this lady wears a short sleeve t shirt with pure color patterns the t shirt is with cotton fabric the neckline of the t shirt is round there is a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003226-03_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003226-04_1_front,id_00003226,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the person wears a short sleeve t shirt with pure color patterns the t shirt is with cotton fabric it has a round neckline this female is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003226-04_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003241-01_1_front,id_00003241,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has sleeves cut off denim fabric and solid color patterns the neckline of it is crew the lower clothing is of long length the fabric is cotton and it has pure color patterns the female has a hat in her head this lady is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003241-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003241-02_1_front,id_00003241,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her tank top has no sleeves cotton fabric and solid color patterns it has a round neckline the pants the female wears is of long length the pants are with cotton fabric and solid color patterns the female wears a hat this person wears a ring,WOMEN-Tees_Tanks-id_00003241-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003247-01_1_front,id_00003247,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this female is wearing a sleeveless tank shirt with solid color patterns the tank shirt is with cotton fabric this lady wears a ring,WOMEN-Tees_Tanks-id_00003247-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003259-01_1_front,id_00003259,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the t shirt this female wears has short sleeves its fabric is cotton and it has pure color patterns the t shirt has a crew neckline this female wears a three point shorts with denim fabric and graphic patterns,WOMEN-Tees_Tanks-id_00003259-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003259-02_1_front,id_00003259,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the t shirt this woman wears has short sleeves and it is with cotton fabric and pure color patterns the neckline of the t shirt is crew this woman wears a three point shorts with denim fabric and complicated patterns,WOMEN-Tees_Tanks-id_00003259-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003261-02_1_front,id_00003261,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her shirt has short sleeves cotton fabric and striped patterns the neckline of it is round the pants the lady wears is of three point length the pants are with chiffon fabric and pure color patterns there is an accessory on her wrist there is a ring on her finger,WOMEN-Tees_Tanks-id_00003261-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003262-02_1_front,id_00003262,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her shirt has short sleeves cotton fabric and striped patterns it has a round neckline the pants the person wears is of three point length the pants are with cotton fabric and solid color patterns this woman is wearing a ring on her finger there is an accessory on her wrist,WOMEN-Tees_Tanks-id_00003262-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003268-04_1_front,id_00003268,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this woman is wearing a long sleeve shirt with pure color patterns and a three point shorts the shirt is with cotton fabric and its neckline is crew the shorts are with denim fabric and pure color patterns the person wears a ring,WOMEN-Tees_Tanks-id_00003268-04_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003268-07_1_front,id_00003268,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the shirt this person wears has long sleeves and its fabric is cotton the pattern of it is solid color it has a crew neckline this person wears a three point pants with denim fabric and pure color patterns this woman wears a ring,WOMEN-Tees_Tanks-id_00003268-07_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003268-08_1_front,id_00003268,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this person is wearing a long sleeve sweater with pure color patterns and a three point shorts the sweater is with cotton fabric the neckline of the sweater is round the shorts are with denim fabric and pure color patterns there is a ring on her finger,WOMEN-Tees_Tanks-id_00003268-08_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003268-12_1_front,id_00003268,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the shirt this lady wears has long sleeves and it is with cotton fabric and pure color patterns the neckline of the shirt is crew,WOMEN-Tees_Tanks-id_00003268-12_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003268-13_1_front,id_00003268,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the female wears a long sleeve sweater with pure color patterns the sweater is with cotton fabric it has a crew neckline,WOMEN-Tees_Tanks-id_00003268-13_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003268-14_1_front,id_00003268,DeepFashion-MultiModal,WOMEN_Tees_Tanks,her sweater has long sleeves cotton fabric and pure color patterns it has a crew neckline,WOMEN-Tees_Tanks-id_00003268-14_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003268-15_1_front,id_00003268,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the shirt this person wears has long sleeves and its fabric is cotton the pattern of it is pure color it has a round neckline,WOMEN-Tees_Tanks-id_00003268-15_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003268-16_1_front,id_00003268,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the lady wears a long sleeve sweater with pure color patterns the sweater is with cotton fabric and it has a round neckline,WOMEN-Tees_Tanks-id_00003268-16_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003273-02_1_front,id_00003273,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the upper clothing has long sleeves cotton fabric and other patterns the neckline of it is round there is a ring on her finger,WOMEN-Tees_Tanks-id_00003273-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003278-01_1_front,id_00003278,DeepFashion-MultiModal,WOMEN_Tees_Tanks,the shirt this woman wears has short sleeves and it is with cotton fabric and solid color patterns the neckline of the shirt is v shape this woman wears a long trousers with denim fabric and solid color patterns this lady wears a pair of sunglasses the lady is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003278-01_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003278-02_1_front,id_00003278,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this female wears a short sleeve shirt with solid color patterns the shirt is with cotton fabric it has a v shape neckline this female wears a long pants the pants are with denim fabric and pure color patterns this person wears sunglasses the female is wearing a ring on her finger,WOMEN-Tees_Tanks-id_00003278-02_1_front.jpg,gallery
WOMEN-Tees_Tanks-id_00003278-03_1_front,id_00003278,DeepFashion-MultiModal,WOMEN_Tees_Tanks,this woman is wearing a short sleeve shirt with solid color patterns the shirt is with cotton fabric it has a v shape neckline the pants this woman wears is of long length the pants are with denim fabric and solid color patterns the person is wearing a ring on her finger this person wears sunglasses,WOMEN-Tees_Tanks-id_00003278-03_1_front.jpg,gallery
